frame,time_s,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy,cx_m,cy_m,vx_m,vy_m,ax_m,ay_m,speed_m,acceleration_m,kinetic_energy,momentum_x,momentum_y,momentum_magnitude,force_x,force_y,force_magnitude,potential_energy,total_energy,work_done,power,cx_m_smooth,cy_m_smooth,vx_m_smooth,vy_m_smooth,ax_m_smooth,ay_m_smooth
1,0.016683333333333335,1,62,tv,0.801904559135437,491.775390625,459.0692138671875,1093.6142578125,811.63525390625,792.69482421875,635.3522338867188,15.853896484375,12.707044677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53563522338867,39.53563522338867,0.0,0.0,17.82983924974715,12.864429539271764,0.0,0.0,0.0,0.0
1,0.016683333333333335,4,59,bed,0.5366162657737732,1360.704345703125,982.2783203125,1864.77099609375,1080.0,1612.7376708984375,1031.13916015625,32.25475341796875,20.622783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70893775634765,0.70893775634765,-38.826697467041015,0.0,24.35098235648019,19.993243756975446,0.0,0.0,0.0,0.0
1,0.016683333333333335,29,0,person,0.7200383543968201,13.043720245361328,398.9070129394531,92.85201263427734,1079.22119140625,52.947866439819336,739.0641021728516,1.0589573287963867,14.781282043457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.361500944519037,29.361500944519037,28.652563188171385,0.0,12.914613921029227,15.725591212681358,-475.1257322912163,-285.8090308826218,30796.849134555625,6118.015127121272
2,0.03336666666666667,1,62,tv,0.8114346861839294,499.8405456542969,455.1734619140625,1100.6510009765625,807.297607421875,800.2457733154297,631.2355346679688,16.004915466308592,12.624710693359376,895.8616266241081,-129.26501598986943,0.0,0.0,905.1394911373905,0.0,204819.37460411355,447.93081331205406,-64.63250799493471,452.5697455686952,0.0,0.0,0.0,39.93948341674804,204859.3140875303,204829.9525865858,12277519.635559587,16.424301389421732,15.224996425083704,513.7940997281697,102.06888570413989,28479.064872600375,17131.410442514793
2,0.03336666666666667,4,59,bed,0.5308042764663696,1363.9158935546875,977.829833984375,1887.5882568359375,1080.0,1625.7520751953125,1028.9149169921875,32.51504150390625,20.57829833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9271360107421716,0.9271360107421716,-204858.38695151955,0.0,21.486412151494193,17.428440455845426,0.0,0.0,0.0,0.0
2,0.03336666666666667,29,0,person,0.7262046933174133,14.35906982421875,393.29425048828125,97.53226470947266,1079.7664794921875,55.9456672668457,736.5303649902344,1.118913345336914,14.730607299804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.610060562133786,29.610060562133786,28.682924551391615,0.0,9.291060376218386,14.761708286830357,0.0,0.0,0.0,0.0
2,0.03336666666666667,30,32,sports ball,0.7615177035331726,0.1315261274576187,346.07421875,101.21360778808594,445.77996826171875,50.67256695777178,395.9270935058594,1.0134513391554356,7.9185418701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02324149475097,63.02324149475097,33.41318093261718,0.0,0.80591836912717,9.69592980957031,587.9550801545693,-83.50853875477198,74405.82791916515,29833.032954991217
3,0.050050000000000004,1,62,tv,0.8043497204780579,501.50286865234375,454.1265869140625,1103.8831787109375,807.4895629882812,802.6930236816406,630.8080749511719,16.053860473632813,12.616161499023438,901.523025043599,281.57560213224275,0.0,0.0,944.4726488363211,0.0,223007.1460999742,450.7615125217995,140.78780106612138,472.23632441816056,0.0,0.0,0.0,39.981417214965816,223047.12751718916,222984.1042756944,13365680.575965697,19.100110963463784,13.368507498604911,1241.3372291180722,497.71443313243685,-35242.06274652763,5005.50681846785
3,0.050050000000000004,4,59,bed,0.5529229640960693,1362.0958251953125,976.13330078125,1889.560546875,1080.0,1625.8281860351562,1028.066650390625,32.516563720703125,20.5613330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103509643554591,1.0103509643554591,-223046.1171662248,0.0,21.515561141580342,17.9994656023298,0.0,0.0,0.0,0.0
3,0.050050000000000004,29,0,person,0.7141013145446777,13.972160339355469,391.48291015625,99.86734008789062,1079.972412109375,56.91975021362305,735.7276611328125,1.1383950042724609,14.71455322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68880581054687,29.68880581054687,28.67845484619141,0.0,10.583878165108818,15.152189915248325,0.0,0.0,0.0,0.0
