frame,time_s,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy,cx_m,cy_m,vx_m,vy_m,ax_m,ay_m,speed_m,acceleration_m,kinetic_energy,momentum_x,momentum_y,momentum_magnitude,force_x,force_y,force_magnitude,potential_energy,total_energy,work_done,power,cx_m_smooth,cy_m_smooth,vx_m_smooth,vy_m_smooth,ax_m_smooth,ay_m_smooth
1,0.016683333333333335,1,62,tv,0.801904559135437,504.8427734375,453.4254150390625,1102.005126953125,806.4056396484375,803.4239501953125,629.91552734375,16.06847900390625,12.598310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0689761352539,40.0689761352539,0.0,0.0,17.427208025251147,12.608371847970151,0.0,0.0,0.0,0.0
1,0.016683333333333335,2,32,sports ball,0.7614144682884216,0.17225265502929688,345.70306396484375,101.54603576660156,445.69720458984375,50.85914421081543,395.70013427734375,1.0171828842163086,7.914002685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04550619506835,63.04550619506835,22.97653005981445,0.0,-4.417733201163209,7.87375748116628,0.0,0.0,0.0,0.0
1,0.016683333333333335,3,0,person,0.7200383543968201,0.0,386.3209228515625,113.7234115600586,1080.0,56.8617057800293,733.1604614257812,1.1372341156005858,14.663209228515624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.940648101806637,29.940648101806637,-33.10485809326171,0.0,9.289608243669782,14.723577035086496,0.0,0.0,0.0,0.0
1,0.016683333333333335,4,59,bed,0.5366162657737732,1383.333251953125,975.5234375,1866.578369140625,1080.0,1624.955810546875,1027.76171875,32.4991162109375,20.555234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0402647583007667,1.0402647583007667,-28.900383343505872,0.0,21.50823442446334,17.972565795898436,587.8732209570363,-81.58726144112596,-74384.97703925129,-29778.679192455984
2,0.03336666666666667,1,62,tv,0.8114346861839294,505.3150329589844,453.7411804199219,1100.9130859375,805.7679443359375,803.1140594482422,629.7545623779297,16.062281188964842,12.595091247558594,-985.2248764419176,-477.1314561902941,0.0,0.0,1094.6791692757574,0.0,299580.6209115656,-492.6124382209588,-238.56572809514705,547.3395846378787,0.0,0.0,0.0,40.08476679840087,299620.70567836403,299619.66541360575,17959220.70411223,19.09729314663634,13.362429556710378,-1240.9893669381756,-496.8076311941407,-35237.156101320856,4890.345341126431
2,0.03336666666666667,2,32,sports ball,0.7615177035331726,0.12777915596961975,346.10565185546875,101.18574523925781,445.7869873046875,50.656762197613716,395.9463195800781,1.0131352439522743,7.918926391601563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02135541687011,63.02135541687011,-299557.68432294717,0.0,0.8043951527114379,9.684158482142855,0.0,0.0,0.0,0.0
2,0.03336666666666667,3,0,person,0.7262046933174133,0.00723172165453434,391.06060791015625,112.95394134521484,1080.0,56.48058653343469,735.5303039550781,1.1296117306686937,14.710606079101563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.70816654968261,29.70816654968261,-33.3131888671875,0.0,9.32893423054314,14.747927969796315,0.0,0.0,0.0,0.0
2,0.03336666666666667,4,59,bed,0.5308042764663696,1390.445556640625,975.9622192382812,1872.0489501953125,1080.0,1631.2472534179688,1027.9811096191406,32.624945068359374,20.55962219238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187425140380846,1.0187425140380846,-28.689424035644524,0.0,21.565170928314327,17.99854412841797,587.6482388514993,-82.40082618971424,-74630.90192789094,-29818.871507588763
3,0.050050000000000004,1,62,tv,0.8043497204780579,503.623779296875,454.24005126953125,1101.7369384765625,807.764404296875,802.6803588867188,631.0022277832031,16.053607177734374,12.620044555664062,-993.2869864510488,-475.89875944368123,0.0,0.0,1101.4075842725258,0.0,303274.6666732603,-496.6434932255244,-237.94937972184061,550.7037921362629,0.0,0.0,0.0,39.96237082214355,303314.6290440824,303313.6103015684,18180635.98211199,19.132865682048987,13.373207519531249,-1245.092213830314,-497.47817298493925,-35223.670660429525,4939.110460921932
3,0.050050000000000004,2,32,sports ball,0.7606013417243958,0.0,346.5933837890625,100.07682800292969,445.9253234863281,50.038414001464844,396.2593536376953,1.000768280029297,7.925187072753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.990646775817865,62.990646775817865,-303251.6383973066,0.0,0.7928824942452541,9.698949942452565,0.0,0.0,0.0,0.0
