frame,time_s,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy,cx_m,cy_m,vx_m,vy_m,ax_m,ay_m,speed_m,acceleration_m,kinetic_energy,momentum_x,momentum_y,momentum_magnitude,force_x,force_y,force_magnitude,potential_energy,total_energy,work_done,power,cx_m_smooth,cy_m_smooth,vx_m_smooth,vy_m_smooth,ax_m_smooth,ay_m_smooth
1,0.016683333333333335,1,62,tv,0.7306824326515198,324.83929443359375,360.2214050292969,986.2073974609375,747.3472900390625,655.5233459472656,553.7843475341797,13.110466918945313,11.075686950683593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.728908808898936,39.728908808898936,0.0,0.0,13.900803017752525,10.90941639927455,-289.4571427630699,9.549301667919142,-1031.4032554173457,-896.5574116104327
2,0.03336666666666667,1,62,tv,0.7250756621360779,269.1861877441406,319.7163391113281,954.1175537109375,720.6484985351562,611.6518707275391,520.1824188232422,12.23303741455078,10.403648376464844,-52.593177086585364,-40.28203242070427,0.0,0.0,66.24714644423258,0.0,1097.1711030008994,-26.296588543292682,-20.141016210352134,33.12357322211629,0.0,0.0,0.0,43.0252580154419,1140.1963610163414,1100.4674522074424,65962.08504739914,9.071693019321975,11.068730582101,-306.6643870742826,-5.408264482448245,8114.348576681783,172.41012035142307
2,0.03336666666666667,30,77,teddy bear,0.9062039852142334,0.0,322.6878967285156,404.2602233886719,858.9932861328125,202.13011169433594,590.8405914306641,4.0426022338867185,11.81681182861328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.093691282653815,36.093691282653815,-1104.1026697336877,0.0,8.78461882672991,10.819188520159038,-154.0827606754288,12.42567717578205,20829.03694354644,-390.6476562552328
3,0.050050000000000004,1,62,tv,0.7105990648269653,250.82505798339844,303.5771484375,944.0791015625,709.9151611328125,597.4520797729492,506.74615478515625,11.949041595458985,10.134923095703124,473.91244924509084,-100.81251146314622,0.0,0.0,484.51643111146166,0.0,58689.043004246945,236.95622462254542,-50.40625573157311,242.25821555573083,0.0,0.0,0.0,44.34335551757813,58733.386359764525,58697.292668481874,3518319.240868044,6.501078962053571,11.276032296316965,40.83337926721719,-11.925569547639713,9319.003093336974,-876.8101408824382
3,0.050050000000000004,30,77,teddy bear,0.9044368863105774,0.0,322.6899108886719,403.8708801269531,858.9767456054688,201.93544006347656,590.8333282470703,4.038708801269531,11.816666564941407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.09440380096436,36.09440380096436,-58697.29195596356,0.0,9.465855704171316,10.620230268205916,1.3892742650764158,-2.202438674606627,-2404.866545079009,501.90963320452033
4,0.06673333333333334,1,62,tv,0.7237971425056458,252.5347137451172,297.4220886230469,943.2174072265625,703.3565063476562,597.8760604858398,500.38929748535156,11.957521209716797,10.007785949707031,474.6540904164195,-108.42441250156097,0.0,0.0,486.8802304215557,0.0,59263.0896938368,237.32704520820974,-54.21220625078048,243.44011521077786,0.0,0.0,0.0,44.96696321868897,59308.056657055495,59271.96225325453,3552764.9702250464,6.524256687709262,11.239288277762277,0.7121890734823848,-3.5520438336776303,-43.37427462223674,91.73061069197433
4,0.06673333333333334,30,77,teddy bear,0.9063488841056824,0.0,322.4703063964844,403.4682312011719,858.7745361328125,201.73411560058594,590.6224212646484,4.034682312011719,11.812448425292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11509377593995,36.11509377593995,-59271.94156327956,0.0,9.47773739188058,10.56097033691406,0.6656467834620995,-0.6720663195621884,-8.46870562674469,160.76167943972274
5,0.08341666666666667,1,62,tv,0.7150285243988037,255.67962646484375,295.8316345214844,943.0685424804688,700.8977661132812,599.3740844726562,498.3647003173828,11.987481689453125,9.967294006347656,476.6912713751094,-110.59866647024857,0.0,0.0,489.3532805961512,0.0,59866.65830755387,238.3456356875547,-55.29933323512429,244.6766402980756,0.0,0.0,0.0,45.16557620086671,59911.82388375474,59875.7087899788,3588953.5738249044,6.535361894880022,11.228075971330915,0.5709028346095276,-0.8700031483582569,2393.1406485950824,-522.2091958388604
5,0.08341666666666667,30,77,teddy bear,0.9121198058128357,0.0,322.1185302734375,403.0899658203125,858.8355102539062,201.54498291015625,590.4770202636719,4.030899658203125,11.809540405273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.12935761413574,36.12935761413574,-59875.69452614061,0.0,9.487261954171316,10.54645578438895,40.59120993752338,-9.384256403473842,-12286.044421499284,2864.773987223657
6,0.10010000000000001,1,62,tv,0.7313677072525024,255.86766052246094,295.3896789550781,942.930419921875,701.3385620117188,599.399040222168,498.36412048339844,11.98798080444336,9.967282409667968,476.94792085356033,-110.4250546816465,0.0,0.0,489.5641039822861,0.0,59918.252976994656,238.47396042678017,-55.21252734082325,244.78205199114305,0.0,0.0,0.0,45.16563308258058,59963.418610077235,59927.2892524631,3592045.309837946,7.212558580671037,11.071515293666293,-204.40127159740362,46.92397620515644,-9099.59792838737,2085.873203155763
