frame,time_s,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy,cx_m,cy_m,vx_m,vy_m,ax_m,ay_m,speed_m,acceleration_m,kinetic_energy,momentum_x,momentum_y,momentum_magnitude,force_x,force_y,force_magnitude,potential_energy,total_energy,work_done,power,cx_m_smooth,cy_m_smooth,vx_m_smooth,vy_m_smooth,ax_m_smooth,ay_m_smooth
1,0.016683333333333335,2,62,tv,0.801904559135437,416.28729248046875,405.0486145019531,1037.6319580078125,772.443603515625,726.9596252441406,588.7461090087891,14.539192504882813,11.774922180175782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.10542978668214,44.10542978668214,0.0,0.0,16.77480694105373,12.63041026088171,-601.6226861924199,-219.5635001159574,27626.56942176104,14673.438602815646
2,0.03336666666666667,2,62,tv,0.8114346861839294,483.0115966796875,441.56378173828125,1085.0076904296875,797.3673706054688,784.0096435546875,619.465576171875,15.68019287109375,12.3893115234375,68.3916303423139,36.826534061641475,0.0,0.0,77.67630727495322,0.0,1508.4021779682375,34.19581517115695,18.413267030820737,38.83815363747661,0.0,0.0,0.0,41.09185005798341,1549.494028026221,1505.3885982395389,90233.08281156076,6.73773512641019,8.96735920061382,-140.71941967270652,25.238367241016984,36061.29987167352,13160.649357599843
2,0.03336666666666667,1,32,sports ball,0.7615177035331726,0.1315261274576187,346.07421875,101.21360778808594,445.77996826171875,50.67256695777178,395.9270935058594,1.0134513391554356,7.9185418701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.020975207519534,63.020975207519534,-1486.4730528187015,0.0,14.427137956180742,13.051470354352677,0.0,0.0,0.0,0.0
2,0.03336666666666667,3,59,bed,0.5308042764663696,1389.970947265625,975.9279174804688,1871.5408935546875,1080.0,1630.7559204101562,1027.9639587402344,32.615118408203124,20.559279174804686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0181587280273563,1.0181587280273563,-62.002816479492175,0.0,20.268405826483452,15.287893790108816,121.65489611381359,24.27872995447625,-21624.13954361895,-11083.7114731135
3,0.050050000000000004,2,62,tv,0.8043497204780579,504.6272277832031,454.5851745605469,1102.2061767578125,807.8171997070312,803.4167022705078,631.2011871337891,16.068334045410158,12.624023742675782,-991.8152465210568,-475.63968624149277,0.0,0.0,1099.9684515291929,0.0,302482.6485898826,-495.9076232605284,-237.81984312074638,549.9842257645964,0.0,0.0,0.0,39.940586622619634,302522.5891765052,302521.5710177772,18133161.099966664,16.456747139679532,13.45652049909319,-360.7627280527095,-184.9132530764436,-7292.001765063751,-1455.2685287398351
3,0.050050000000000004,1,32,sports ball,0.7606013417243958,0.0,346.5597229003906,100.12183380126953,445.91748046875,50.060916900634766,396.2386016845703,1.0012183380126953,7.924772033691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.990416255188,62.990416255188,-302459.59876025,0.0,14.249680980137414,12.202924351283482,0.0,0.0,0.0,0.0
3,0.050050000000000004,3,59,bed,0.5529229640960693,1385.1434326171875,976.1058349609375,1865.8970947265625,1080.0,1625.520263671875,1028.0529174804688,32.5104052734375,20.561058349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094318756103573,1.0094318756103573,-61.98098437957764,0.0,13.755032514299662,15.579937064034597,0.0,0.0,0.0,0.0
3,0.050050000000000004,4,0,person,0.7141013145446777,0.0,392.0639953613281,112.713134765625,1080.0,56.3565673828125,736.0319976806641,1.12713134765625,14.720639953613281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.656684107971202,29.656684107971202,28.647252232360845,0.0,17.07592690168108,17.195885681152344,-643.6264758887876,-309.6851598108923,-295.6905508788335,-16035.41171468013
4,0.06673333333333334,2,62,tv,0.7970169186592102,511.6312561035156,458.9877624511719,1107.9002685546875,811.4478149414062,809.7657623291016,635.2177886962891,16.19531524658203,12.704355773925782,903.1878460894574,-120.85619458666328,0.0,0.0,911.2378970903717,0.0,207588.6262734207,451.5939230447287,-60.42809729333164,455.61894854518584,0.0,0.0,0.0,39.54655800933838,207628.17283143004,207598.51614732208,12443467.501337986,3.01719747488839,10.413356314522877,-4.933104023828539,-267.52411877324687,38579.00954378347,18562.547041611924
4,0.06673333333333334,1,32,sports ball,0.7621797323226929,0.0,347.33367919921875,98.95941925048828,446.1841125488281,49.47970962524414,396.75889587402344,0.9895941925048828,7.935177917480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.93937539520264,62.93937539520264,-207565.23345603485,0.0,16.99362628288354,12.732691632952008,0.0,0.0,0.0,0.0
